b1	v	ncl
-10.088755	0.716227	3
-10.088755	0.716227	3
-10.088755	0.467555	3
-10.088755	0.458133	3
-10.072444	0.624626	3
-10.072444	0.627809	3
-10.072444	0.627809	3
-10.084410	0.627809	3
-10.078694	0.537629	3
-10.078694	0.537629	3
-10.078694	0.537629	3
-10.094547	0.556724	3
-10.134397	0.654322	3
-10.111341	0.557517	3
-10.111341	0.366063	3
-10.111341	0.187397	3
-10.111341	0.301164	3
-10.111341	0.332250	3
-10.111341	0.348241	3
-10.111341	0.348241	3
-10.111341	0.131714	3
-10.111341	0.314198	3
-10.111341	0.067071	3
-10.111341	0.078183	3
-10.111341	0.117244	3
-10.102804	0.117244	3
-10.102804	0.043929	3
-10.102804	0.225087	3
-10.095567	0.176079	3
-10.095567	0.046585	3
-10.095567	0.277904	3
-10.096053	0.277904	3
-10.096053	0.277904	3
-10.096053	0.268831	3
-10.096053	0.268831	3
-10.096053	0.385502	3
-10.096053	0.448587	3
-10.096053	0.448587	3
-10.096053	0.528119	3
-10.096053	0.445060	3
-10.096053	0.296684	3
-10.096053	0.294305	3
-10.096053	0.091541	3
-10.108601	0.156229	3
-10.108601	0.156229	3
-10.108601	0.194904	3
-10.108601	0.181441	3
-10.108601	0.355425	3
-10.108601	0.336888	3
-10.108601	0.626149	3
-10.108601	0.626149	3
-10.108601	0.626149	3
-10.108601	0.513146	3
-10.108601	0.513146	3
-10.108601	0.564046	3
-10.054958	0.710507	3
-10.054958	0.692715	3
-10.054958	0.535355	3
-10.035618	0.490382	3
-10.035618	0.501085	3
-10.035618	0.588749	3
-10.035618	0.435756	3
-10.035618	0.408842	3
-10.016864	0.538138	3
-10.016864	0.446820	3
-10.008311	0.562435	3
-10.008311	0.612272	3
-10.039145	0.721247	3
-10.028870	0.721247	3
-10.028870	0.468802	3
-10.028870	0.468802	3
-10.028870	0.630182	3
-10.014039	0.630182	3
-10.035173	0.630182	3
-10.033145	0.630182	3
-10.033145	0.630182	3
-10.033145	0.729425	4
-10.033145	0.729425	4
-10.033145	0.602087	4
-10.033145	0.399932	4
-10.033145	0.239510	3
-10.033145	0.139341	3
-10.033145	0.324598	3
-10.033145	0.373317	3
-10.028704	0.213745	3
-10.002701	0.221958	3
-10.002701	0.221958	3
-10.002701	0.221958	3
-10.002701	0.221958	3
-10.002701	0.371028	3
-10.002701	0.371028	3
-10.002701	0.155051	3
-10.002701	0.155051	3
-10.002701	0.302029	3
-10.002701	0.302029	3
-10.002701	0.199548	3
-10.002701	0.199548	3
-10.002701	0.137215	3
-10.004210	0.096817	3
-10.004210	0.285282	3
-10.004210	0.162148	3
-10.004210	0.243783	3
-10.004210	0.243783	3
-9.991719	0.243783	3
-9.991719	0.243783	3
-10.009943	0.243783	3
-9.979827	0.243783	3
-9.979827	0.243783	3
-9.977383	0.199721	3
-9.977383	0.199721	3
-9.993537	0.477635	3
-9.999170	0.477635	3
-9.999170	0.477635	3
-9.999170	0.477635	3
-9.999170	0.477635	3
-10.021801	0.477635	3
-10.021801	0.498950	3
-10.027760	0.314986	3
-10.066082	0.314986	3
-10.066082	0.554586	3
-10.066082	0.554586	3
-10.066082	0.554586	3
-10.066082	0.554586	3
-10.057182	0.606196	3
-10.057182	0.458622	3
-10.057182	0.210717	3
-10.057182	0.292972	3
-10.057182	0.292972	3
-10.057182	0.146112	3
-10.057182	0.146112	3
-10.057182	0.222954	3
-10.057182	0.405818	3
-10.057182	0.129689	3
-10.057182	0.049557	3
-10.057182	0.195574	3
-10.057182	0.078395	3
-10.057182	0.179379	3
-10.069105	0.315505	3
-10.012376	0.315505	3
-9.999455	0.315505	3
-9.999455	0.281893	3
-9.999455	0.188341	3
-9.999455	0.188341	3
-9.999455	0.188341	3
-9.988565	0.212808	3
-9.988565	0.167585	3
-9.995151	0.066796	3
-9.995151	0.157624	3
-9.995151	0.204512	3
-9.995151	0.089453	3
-9.995151	0.106953	3
-9.995151	0.106953	3
-9.995151	0.334852	3
-9.995151	0.155690	3
-9.995151	0.086136	3
-9.995151	0.310573	3
-9.995151	0.310573	3
-9.995151	0.310573	3
-9.995151	0.576701	3
-9.967007	0.497350	3
-9.967007	0.497350	3
-9.967007	0.527703	3
-9.967007	0.527703	3
-9.988846	0.527703	3
-9.988846	0.264327	3
-9.988846	0.093481	3
-9.988846	0.132258	3
-9.988846	0.425200	3
-9.988846	0.490572	3
-9.962948	0.490572	3
-9.959632	0.490572	3
-9.959632	0.239094	3
-9.959632	0.177004	3
-9.959632	0.177004	3
-9.959632	0.193547	3
-9.959632	0.193547	3
-9.959632	0.193547	3
-9.959632	0.193547	3
-9.959632	0.018431	3
-9.959632	0.112805	3
-9.959632	0.112805	3
-9.969211	0.222152	3
-9.969211	0.243681	3
-9.969211	0.087651	3
-9.969211	0.212325	3
-9.969211	0.432234	3
-9.963129	0.432234	3
-9.963129	0.262208	3
-9.963129	0.262208	3
-10.037886	0.295072	3
-10.037886	0.383563	3
-10.092997	0.664538	3
-10.092997	0.682513	3
-10.082964	0.682513	3
-10.063583	0.782316	3
-10.063583	0.484916	3
-10.063583	0.512163	3
-10.094594	0.524677	3
-10.094594	0.458983	3
-10.094594	0.301008	3
-10.094594	0.301008	3
-10.094594	0.301008	3
-10.094594	0.123334	3
-10.094594	0.269566	3
-10.094594	0.388151	3
-10.094594	0.388151	3
-10.094594	0.353487	3
-10.097371	0.153917	3
-10.097371	0.153917	3
-10.104414	0.146104	3
-10.080930	0.057571	3
-10.080930	0.063450	3
-10.080930	0.192401	3
-10.104079	0.192401	3
-10.127658	0.214234	3
-10.127658	0.161361	3
-10.127658	0.220712	3
-10.127658	0.169622	3
-10.127658	0.169622	3
-10.127658	0.342521	3
-10.127658	0.109913	3
-10.127658	0.286998	3
-10.160710	0.331214	3
-10.238249	0.121624	3
-10.229720	0.137451	3
-10.229720	0.074503	3
-10.229720	0.108674	3
-10.229720	0.108674	3
-10.239622	0.124626	3
-10.239622	0.212193	3
-10.278997	0.212193	3
-10.278997	0.407768	3
-10.278997	0.475910	3
-10.278997	0.259412	3
-10.278997	0.199201	3
-10.278997	0.199201	3
-10.221590	0.199201	3
-10.234583	0.199201	3
-10.234583	0.155184	3
-10.234583	0.054235	3
-10.205430	0.209286	3
-10.205430	0.255986	3
-10.205430	0.255986	3
-10.205430	0.255986	3
-10.205430	0.267164	3
-10.149895	0.101254	3
-10.149895	0.381944	3
-10.160940	0.381944	3
-10.160940	0.361487	3
-10.169799	0.488076	3
-10.130424	0.609662	3
-10.130424	0.518330	3
-10.130424	0.517466	3
-10.179723	0.448870	3
-10.179723	0.448870	3
-10.179723	0.492298	3
-10.179723	0.492298	3
-10.179723	0.492298	3
-10.179723	0.747250	3
-10.179723	0.797333	3
-10.179723	0.797333	3
-10.179723	0.653037	3
-10.168878	0.654603	3
-10.168878	0.654603	3
-10.168878	0.653002	3
-10.168878	0.427513	3
-10.168878	0.512361	3
-10.186855	0.512361	3
-10.186855	0.606565	3
-10.186855	0.698227	3
-10.186855	0.720950	3
-10.186855	0.720950	3
-10.186855	0.531202	3
-10.186855	0.531202	3
-10.186855	0.702833	3
-10.181762	0.570320	3
-10.160716	0.529013	3
-10.175401	0.529013	3
-10.207633	0.617399	3
-10.207633	0.690584	3
-10.207633	0.690584	3
-10.207633	0.392538	3
-10.207633	0.396776	3
-10.206088	0.287716	3
-10.190620	0.353447	3
-10.190620	0.372262	3
-10.190620	0.285622	3
-10.190620	0.285622	3
-10.190620	0.280211	3
-10.190620	0.078834	3
-10.190620	0.118472	3
-10.190620	0.292634	3
-10.190620	0.292634	3
-10.190620	0.292634	3
-10.190620	0.415680	3
-10.190620	0.415680	3
-10.190620	0.480479	3
-10.190620	0.442565	3
-10.199253	0.700907	3
-10.199253	0.700907	3
-10.199253	0.417464	3
-10.199253	0.489177	3
-10.199253	0.489177	3
-10.199253	0.489177	3
-10.199253	0.319770	3
-10.199253	0.319770	3
-10.199253	0.319770	3
-10.179659	0.319770	3
-10.179659	0.406652	3
-10.179659	0.561153	3
-10.179659	0.513489	3
-10.210490	0.513489	3
-10.210490	0.303022	3
-10.210490	0.159720	3
-10.210490	0.159720	3
-10.210490	0.176388	3
-10.217724	0.176388	3
-10.217724	0.287034	3
-10.253844	0.287034	3
-10.253844	0.472613	3
-10.253844	0.410129	3
-10.253844	0.260189	3
-10.275713	0.252130	3
-10.271291	0.252130	3
-10.271291	0.326538	3
-10.271291	0.211315	3
-10.271291	0.333636	3
-10.261666	0.085088	3
-10.261666	0.085088	3
-10.261666	0.368622	3
-10.261666	0.504950	3
-10.261666	0.490078	3
-10.261666	0.471399	3
-10.261666	0.335706	3
-10.259198	0.234630	3
-10.259198	0.234630	3
-10.259198	0.211991	3
-10.259198	0.211991	3
-10.259198	0.211991	3
-10.259198	0.159144	3
-10.259198	0.441268	3
-10.259198	0.396823	4
-10.256825	0.285829	3
-10.283540	0.149099	3
-10.283540	0.411402	3
-10.283540	0.328117	3
-10.270825	0.106994	3
-10.278290	0.096608	3
-10.278290	0.106188	3
-10.264701	0.106188	3
-10.264701	0.099544	3
-10.264701	0.158648	3
-10.270014	0.158648	3
-10.270014	0.349049	3
-10.272603	0.131548	3
-10.272603	0.241086	3
-10.272603	0.218300	3
-10.272603	0.218300	3
-10.272603	0.082779	3
-10.272603	0.123606	3
-10.272603	0.163639	3
-10.272603	0.137906	3
-10.314841	0.137906	3
-10.314841	0.153660	3
-10.314841	0.424941	3
-10.314841	0.424941	3
-10.314841	0.374053	3
-10.314841	0.585056	3
-10.314841	0.667798	3
-10.357154	0.667798	3
-10.357154	0.667798	3
-10.357154	0.658235	3
-10.357154	0.576779	3
-10.357154	0.797247	3
-10.357154	0.669385	3
-10.357154	0.495426	3
-10.357154	0.225823	3
-10.361338	0.144824	3
-10.361338	0.144824	3
-10.361338	0.315655	3
-10.361338	0.315655	3
-10.361338	0.259533	3
-10.373031	0.246335	3
-10.373031	0.246335	3
-10.373031	0.246335	3
-10.373031	0.246335	3
-10.373031	0.246335	3
-10.373031	0.262212	3
-10.373031	0.262212	3
-10.354331	0.465060	3
-10.384723	0.575108	3
-10.408948	0.366444	3
-10.413196	0.072220	3
-10.413196	0.282214	3
-10.413196	0.283200	3
-10.397323	0.051724	3
-10.397323	0.067994	3
-10.442897	0.117667	3
-10.442897	0.197252	3
-10.442897	0.182668	3
-10.442897	0.422938	3
-10.419736	0.180981	3
-10.419736	0.180981	3
-10.419736	0.180981	3
-10.419736	0.083659	3
-10.419736	0.160352	3
-10.419736	0.083368	3
-10.419736	0.110913	3
-10.404090	0.303095	3
-10.404090	0.077418	3
-10.407224	0.077418	3
-10.407869	0.077911	3
-10.411396	0.248754	3
-10.411396	0.244505	3
-10.411396	0.196854	3
-10.425127	0.329352	3
-10.425127	0.329352	3
-10.425127	0.329352	3
-10.425127	0.254693	3
-10.425127	0.254693	3
-10.441156	0.348950	3
-10.441156	0.214284	3
-10.441156	0.382028	3
-10.441156	0.301230	3
-10.441156	0.569962	3
-10.441156	0.569962	3
-10.441156	0.486316	3
-10.459026	0.282900	3
-10.459239	0.282900	3
-10.459239	0.224950	3
-10.459239	0.224950	3
-10.507168	0.208028	3
-10.507168	0.420407	3
-10.507168	0.396032	3
-10.507168	0.265032	3
-10.507168	0.226421	3
-10.516604	0.105943	3
-10.516604	0.110026	3
-10.516604	0.277026	3
-10.516604	0.291982	3
-10.516604	0.545448	3
-10.461241	0.503273	3
-10.461241	0.395480	3
-10.461241	0.110846	3
-10.461241	0.157979	3
-10.437172	0.065587	3
-10.437172	0.202095	3
-10.437172	0.202095	3
-10.437172	0.202095	3
-10.437172	0.230544	3
-10.437172	0.230544	3
-10.437172	0.217064	3
-10.427050	0.299226	3
-10.427050	0.113395	3
-10.427050	0.046658	3
-10.427050	0.178815	3
-10.427050	0.178815	3
-10.427050	0.152773	4
-10.425707	0.152773	3
-10.392079	0.240209	3
-10.392079	0.240209	3
-10.396173	0.240209	3
-10.396173	0.233203	4
-10.420352	0.423815	3
-10.420352	0.173070	3
-10.420352	0.312141	3
-10.412443	0.192970	3
-10.412443	0.192970	3
-10.412443	0.192970	3
-10.412443	0.348486	3
-10.412443	0.370674	3
-10.412443	0.099400	3
-10.412443	0.061629	3
-10.394750	0.327071	3
-10.394750	0.131614	3
-10.412028	0.423638	3
-10.362686	0.128015	3
-10.337847	0.336398	3
-10.337847	0.390295	3
-10.337847	0.351801	3
-10.337847	0.351801	3
-10.337847	0.186734	3
-10.337847	0.208907	3
-10.283372	0.414997	3
-10.283372	0.225805	3
-10.283372	0.308654	3
-10.283372	0.186665	3
-10.283372	0.244079	3
-10.267908	0.450915	3
-10.267908	0.243736	3
-10.267908	0.139200	3
-10.285589	0.258020	3
-10.292434	0.258020	3
-10.262073	0.049879	3
-10.262073	0.178243	3
-10.239502	0.290564	3
-10.239502	0.326187	3
-10.239502	0.326187	3
-10.239502	0.207974	3
-10.239502	0.334276	3
-10.291250	0.190115	3
-10.291250	0.309222	3
-10.291250	0.475528	3
-10.291250	0.475528	3
-10.291250	0.669433	3
-10.288698	0.746245	3
-10.288698	0.746245	3
-10.288698	0.456877	3
-10.288698	0.215271	3
-10.288698	0.190935	3
-10.286556	0.190935	3
-10.285246	0.352755	3
-10.281189	0.363101	3
-10.259634	0.278773	3
-10.259634	0.066055	3
-10.259634	0.364645	3
-10.259634	0.081577	3
-10.259634	0.153469	3
-10.299795	0.150612	3
-10.330346	0.150612	3
-10.330346	0.255648	3
-10.330346	0.436018	3
-10.330346	0.436018	3
-10.330346	0.397028	3
-10.330346	0.362678	3
-10.330346	0.217372	3
-10.393824	0.411449	3
-10.393824	0.116860	3
-10.375332	0.102078	3
-10.375332	0.355685	3
-10.375332	0.200928	3
-10.377663	0.200928	3
-10.377663	0.179299	3
-10.377663	0.360920	3
-10.389525	0.582990	3
-10.389525	0.444551	3
-10.370321	0.444551	3
-10.370321	0.384360	3
-10.370321	0.606294	3
-10.370321	0.606294	3
-10.352200	0.506784	3
-10.352200	0.287766	3
-10.368631	0.199292	3
-10.383439	0.123341	3
-10.383439	0.075258	3
-10.383439	0.074859	3
-10.383439	0.154449	3
-10.383439	0.154449	3
-10.383439	0.154449	3
-10.404058	0.262373	3
-10.404058	0.291765	3
-10.404058	0.382071	3
-10.404058	0.544922	3
-10.404058	0.362714	3
-10.404058	0.362714	3
-10.404058	0.139484	3
-10.419271	0.187228	3
-10.396902	0.212702	3
-10.413287	0.212702	3
-10.413287	0.158650	3
-10.413287	0.158650	3
-10.419808	0.328976	3
-10.375390	0.273720	3
-10.375390	0.202181	3
-10.375390	0.088349	3
-10.375390	0.116502	3
-10.375390	0.204355	3
-10.331812	0.387388	3
-10.331455	0.563522	3
-10.339012	0.563522	3
-10.339012	0.603747	3
-10.339012	0.603747	4
-10.350183	0.603747	4
-10.350183	0.714657	4
-10.350183	0.678698	4
-10.350183	0.678698	3
-10.354262	0.678698	3
-10.335404	0.678698	3
-10.335404	0.678698	3
-10.335404	0.678698	3
-10.335404	0.678698	3
-10.335404	0.678698	3
-10.335404	0.508202	3
-10.307922	0.722988	3
-10.307922	0.480743	3
-10.307922	0.500265	3
-10.307922	0.221965	3
-10.307922	0.221965	3
-10.319606	0.199244	3
-10.299412	0.199244	3
-10.299412	0.310240	3
-10.299412	0.482663	3
-10.299412	0.482663	3
-10.299412	0.482663	3
-10.299412	0.302984	3
-10.299412	0.302984	3
-10.319938	0.073558	3
-10.335704	0.077710	3
-10.335704	0.312155	3
-10.335704	0.568034	3
-10.335704	0.568034	3
-10.335704	0.781006	3
-10.335704	0.674464	3
-10.335704	0.733938	3
-10.335704	0.844482	3
-10.335704	0.821330	3
-10.335704	0.821330	3
-10.351258	0.821330	3
-10.351258	0.821330	3
-10.386375	0.636925	3
-10.386375	0.418433	3
-10.386375	0.418433	3
-10.386375	0.349561	3
-10.386375	0.437884	3
-10.386375	0.437884	3
-10.386375	0.437884	3
-10.386375	0.319027	3
-10.386375	0.203938	3
-10.347979	0.335898	3
-10.327424	0.057368	3
-10.327424	0.333975	3
-10.327424	0.117693	3
-10.327424	0.408622	3
-10.327424	0.408622	3
-10.327424	0.351583	3
-10.327424	0.351583	4
-10.327424	0.257729	3
-10.332846	0.378075	3
-10.332846	0.147698	3
-10.332846	0.394760	3
-10.332846	0.405158	4
-10.332846	0.405158	4
-10.332846	0.238289	3
-10.332846	0.255887	3
-10.415989	0.255887	3
-10.415989	0.255887	3
-10.415989	0.255887	3
-10.415989	0.194130	3
-10.415989	0.194130	3
-10.416023	0.183154	3
-10.416023	0.183154	3
-10.416023	0.192779	3
-10.416023	0.132783	3
-10.427978	0.199071	3
-10.427978	0.199071	3
-10.427978	0.199071	3
-10.427978	0.160881	3
-10.427978	0.160881	3
-10.427978	0.156680	3
-10.427978	0.230897	3
-10.427978	0.230897	3
-10.442659	0.124680	3
-10.442659	0.124680	3
-10.425655	0.124680	3
-10.440527	0.316440	3
-10.440527	0.122439	3
-10.440527	0.263529	3
-10.388913	0.066995	3
-10.388913	0.289873	3
-10.388913	0.068390	3
-10.388913	0.068390	3
-10.388913	0.355193	3
-10.401784	0.355193	3
-10.401784	0.355193	3
-10.401784	0.081461	3
-10.401784	0.024788	3
-10.401784	0.310444	3
-10.401784	0.329865	3
-10.401784	0.318462	3
-10.401784	0.318462	3
-10.401784	0.330023	3
-10.401784	0.611783	3
-10.391939	0.400991	3
-10.391939	0.231636	3
-10.366711	0.178752	3
-10.366711	0.365686	3
-10.366711	0.365686	3
-10.366711	0.365686	3
-10.366711	0.647660	3
-10.366711	0.627311	3
-10.366516	0.484432	3
-10.366516	0.505878	3
-10.366516	0.589515	3
-10.366516	0.534094	3
-10.366516	0.357736	3
-10.366516	0.443588	3
-10.361971	0.595475	3
-10.361971	0.419789	3
-10.361971	0.683310	3
-10.361971	0.683310	3
-10.361971	0.539839	3
-10.361971	0.334369	3
-10.361971	0.128812	3
-10.361960	0.191870	3
-10.372559	0.191870	3
-10.405964	0.161070	3
-10.405964	0.161070	3
-10.405964	0.161070	3
-10.405964	0.253034	3
-10.406971	0.298063	3
-10.406971	0.212341	3
-10.406971	0.090596	3
-10.406971	0.107165	3
-10.406971	0.101263	3
-10.474673	0.290670	3
-10.474673	0.267411	3
-10.464167	0.313448	3
-10.464167	0.313448	3
-10.464167	0.226762	3
-10.464167	0.462245	4
-10.464167	0.581159	4
-10.425580	0.620306	4
-10.425580	0.559918	4
-10.425580	0.559918	4
-10.425580	0.615934	4
-10.448476	0.567055	4
-10.448476	0.567055	5
-10.448476	0.567055	3
-10.448476	0.783343	3
-10.448476	0.783343	3
-10.448476	0.926983	3
-10.448476	0.669707	3
-10.448476	0.624361	3
-10.448476	0.624361	3
-10.470317	0.623691	3
-10.470317	0.436198	3
-10.468216	0.605295	3
-10.502155	0.605295	3
-10.502155	0.315437	3
-10.502155	0.399066	3
-10.502155	0.116901	3
-10.502155	0.116901	3
-10.502155	0.252861	3
-10.507016	0.290303	3
-10.529522	0.290303	3
-10.529522	0.382177	3
-10.529522	0.459075	3
-10.537823	0.390432	3
-10.537823	0.390432	3
-10.537823	0.187350	3
-10.537823	0.187350	3
-10.530143	0.207983	3
-10.530143	0.170024	3
-10.530143	0.170024	3
-10.530143	0.049890	3
-10.556236	0.138523	3
-10.556236	0.138523	3
-10.556236	0.370069	3
-10.525299	0.128457	3
-10.511626	0.128457	3
-10.511626	0.105891	3
-10.511626	0.163471	3
-10.531387	0.135926	3
-10.510420	0.252773	3
-10.527334	0.221605	3
-10.527334	0.151631	3
-10.527334	0.151631	3
-10.527334	0.104873	3
-10.527334	0.094160	3
-10.527334	0.384204	3
-10.527334	0.136798	3
-10.527334	0.136798	3
-10.527334	0.190777	3
-10.527334	0.190777	3
-10.527334	0.190777	3
-10.558770	0.190777	3
-10.548117	0.290110	3
-10.568956	0.253373	3
-10.568956	0.253373	3
-10.556906	0.089460	3
-10.556906	0.126080	3
-10.556906	0.272375	3
-10.556906	0.272375	3
-10.571935	0.083165	3
-10.531972	0.295672	3
-10.531972	0.321028	3
-10.531972	0.615495	3
-10.531972	0.695141	3
-10.531972	0.695141	3
-10.531972	0.695141	3
-10.573482	0.650184	3
-10.573482	0.371427	3
-10.573482	0.439136	3
-10.573482	0.530767	3
-10.606460	0.673523	3
-10.606460	0.798209	3
-10.606460	0.817353	3
-10.635724	0.594084	3
-10.667112	0.594084	3
-10.704217	0.594084	3
-10.704217	0.758579	3
-10.704217	0.783000	3
-10.693500	0.783000	3
-10.693500	0.783000	3
-10.693500	0.710401	3
-10.693500	0.709746	3
-10.693500	0.709746	3
-10.693500	0.640432	3
-10.693500	0.640432	3
-10.693500	0.691400	3
-10.693500	0.637745	3
-10.686315	0.358442	3
-10.686315	0.358442	3
-10.686315	0.358442	3
-10.686315	0.246597	4
-10.682335	0.193705	3
-10.682335	0.234088	3
-10.677278	0.234088	3
-10.673461	0.165533	3
-10.673461	0.165533	3
-10.673461	0.254374	3
-10.673461	0.139153	3
-10.682459	0.401728	3
-10.682459	0.401728	3
-10.682459	0.284635	3
-10.670194	0.046620	3
-10.670194	0.105258	3
-10.670194	0.208393	3
-10.670194	0.208393	3
-10.670194	0.158146	3
-10.670194	0.287369	3
-10.670194	0.307396	3
-10.700962	0.267443	3
-10.700962	0.088214	3
-10.700962	0.226981	3
-10.700962	0.226981	3
-10.700962	0.234116	3
-10.711388	0.524486	3
-10.711388	0.540647	3
-10.684266	0.280931	3
-10.684266	0.280931	3
-10.684266	0.280931	3
-10.684266	0.280931	3
-10.684266	0.327763	3
-10.684266	0.327763	3
-10.684266	0.381054	3
-10.642018	0.381054	3
-10.642018	0.381054	3
-10.642018	0.244336	3
-10.642018	0.183436	3
-10.642018	0.443382	3
-10.642018	0.299206	3
-10.642018	0.119601	3
-10.642018	0.142068	3
-10.642018	0.358315	3
-10.642018	0.323236	3
-10.642018	0.323236	3
-10.642018	0.189033	3
-10.642018	0.189033	3
-10.642018	0.189033	3
-10.642018	0.189033	3
-10.642018	0.134872	3
-10.642018	0.134872	3
-10.642018	0.134872	3
-10.642018	0.118146	3
-10.642018	0.278965	3
-10.702180	0.210737	3
-10.702180	0.124313	3
-10.702180	0.158281	3
-10.702180	0.158281	3
-10.667297	0.211857	3
-10.667297	0.265015	3
-10.667297	0.265015	3
-10.667297	0.156529	3
-10.667297	0.153495	3
-10.667297	0.228601	3
-10.667297	0.424223	3
-10.667297	0.424223	3
-10.667297	0.424223	3
-10.667297	0.424223	3
-10.667297	0.135990	3
-10.642639	0.135990	3
-10.625228	0.135990	3
-10.630897	0.229328	3
-10.630897	0.190188	3
-10.652444	0.213160	3
-10.652444	0.380333	3
-10.652444	0.380333	3
-10.652444	0.180127	3
-10.674712	0.282991	3
-10.640412	0.560627	3
-10.640412	0.679750	3
-10.640412	0.878157	3
-10.640412	0.637976	3
-10.640412	0.637976	3
-10.665149	0.637976	3
-10.665149	0.412644	3
-10.643106	0.341467	3
-10.597299	0.341467	3
-10.597299	0.542123	3
-10.597299	0.434332	3
-10.597299	0.195624	3
-10.597299	0.195624	3
-10.597299	0.393002	3
-10.596507	0.287400	3
-10.617893	0.287400	3
-10.617893	0.375555	3
-10.617893	0.375555	3
-10.617893	0.408144	3
-10.617893	0.408144	3
-10.585427	0.408144	3
-10.585427	0.356284	3
-10.585427	0.312255	3
-10.585427	0.257608	3
-10.585427	0.257608	3
-10.565752	0.442661	3
-10.537922	0.271973	3
-10.537922	0.271973	3
-10.537922	0.153294	3
-10.538985	0.366839	3
-10.538985	0.366839	3
-10.538985	0.305337	3
-10.538985	0.275140	3
-10.538985	0.275140	3
-10.538985	0.307133	3
-10.538985	0.286004	3
-10.552977	0.073925	3
-10.548153	0.202453	3
-10.548153	0.333136	3
-10.548153	0.462794	3
-10.546857	0.215391	4
-10.546857	0.398286	4
-10.573742	0.476174	4
-10.594999	0.386753	4
-10.594999	0.381808	4
-10.594999	0.266321	4
-10.589598	0.225083	4
-10.589598	0.446978	4
-10.589598	0.220961	4
-10.589598	0.513574	4
-10.589598	0.312258	4
-10.589598	0.312258	4
-10.641278	0.312258	4
-10.641278	0.312258	4
-10.641278	0.514997	4
-10.647830	0.480667	4
-10.647830	0.578024	4
-10.647830	0.567123	4
-10.647830	0.725221	3
-10.658041	0.611596	3
-10.658041	0.611596	3
-10.658041	0.640750	3
-10.658041	0.640750	3
-10.658041	0.601061	3
-10.658041	0.601061	3
-10.658041	0.493724	3
-10.658041	0.636189	3
-10.637355	0.636189	3
-10.637355	0.564549	3
-10.637355	0.593000	3
-10.637355	0.643859	3
-10.637355	0.375481	3
-10.637355	0.375481	3
-10.637355	0.387752	3
-10.637355	0.417921	4
-10.637355	0.130375	3
-10.637355	0.098272	4
-10.637355	0.179764	3
-10.634420	0.179764	3
-10.634420	0.106649	3
-10.660761	0.217589	3
-10.660761	0.217589	3
-10.660761	0.091249	3
-10.660761	0.231435	3
-10.660761	0.394009	3
-10.660761	0.448552	3
-10.647537	0.164979	3
-10.647537	0.358709	3
-10.647537	0.288194	3
-10.647537	0.310365	3
-10.633236	0.448053	3
-10.633236	0.448053	3
-10.634958	0.320971	3
-10.634958	0.395798	3
-10.615333	0.237656	3
-10.615333	0.168368	3
-10.615333	0.168368	3
-10.610560	0.168368	3
-10.610560	0.168368	3
-10.610560	0.227298	3
-10.610560	0.074400	3
-10.610560	0.342541	3
-10.610560	0.100565	3
-10.648058	0.205376	3
-10.648058	0.436998	3
-10.648058	0.436998	3
-10.648058	0.537483	3
-10.648058	0.537483	3
-10.640048	0.259180	3
-10.640048	0.259180	3
-10.685431	0.446978	3
-10.685431	0.427204	3
-10.661681	0.565665	3
-10.661681	0.551499	3
-10.661681	0.551499	3
-10.661681	0.547077	3
-10.661681	0.547077	3
-10.661681	0.684548	3
-10.651319	0.492346	3
-10.651319	0.736266	3
-10.651319	0.736266	3
-10.685683	0.736266	3
-10.685683	0.826607	3
-10.685683	0.559592	3
-10.685683	0.626155	3
-10.685683	0.626155	3
-10.668720	0.626155	3
-10.668720	0.390803	3
-10.668720	0.432181	3
-10.668720	0.155107	3
-10.668720	0.330989	3
